Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2013,Maruti Alto 800 LXi,"27,858",Petrol,Manual,2.59,"Vadapalani, Chennai"
2024,Kia Carens Luxury Plus Diesel,"15,000",Diesel,Manual,20.90,"Anna Nagar West Extension, Chennai"
2019,Kia Seltos GTX,"50,567",Petrol,Manual,10.78,"Ganapathipuram, Chennai"
2022,Renault KWID 1.0 RXT Opt,"24,609",Petrol,Manual,4.32,"Vadapalani, Chennai"
2017,Maruti Celerio ZXI AT Optional,"72,531",Petrol,Automatic,4.10,"Chromepet, Chennai"
2021,Honda Jazz ZX CVT,"22,433",Petrol,Automatic,7.93,"Vadapalani, Chennai"
2021,Renault Triber RXZ,"32,803",Petrol,Manual,6.10,"Ganapathipuram, Chennai"
2018,Maruti Swift VXI,"69,734",Petrol,Manual,5.25,"Meenambakkam, Chennai"
2021,Hyundai i20 Asta IVT,"20,000",Petrol,Automatic,8.60,"Thygaraya Nagar, Chennai"
2021,Hyundai i20 Asta Turbo DCT DT,"34,801",Petrol,Automatic,7.59,"Vadapalani, Chennai"
2016,Hyundai Grand i10 Asta Option AT,"45,445",Petrol,Automatic,4.49,"Thygaraya Nagar, Chennai"
2020,Renault KWID 1.0 RXT Opt BSIV,"32,000",Petrol,Manual,4.40,"Medavakkam, Chennai"
2012,Hyundai i20 Sportz Petrol,"62,850",Petrol,Manual,2.88,"Vadapalani, Chennai"
2012,Maruti Wagon R VXI 1.2,"40,076",Petrol,Manual,3.16,"Vadapalani, Chennai"
2017,Maruti Baleno RS,"62,381",Petrol,Manual,5.10,"Meenambakkam, Chennai"
2014,Honda City i VTEC CVT SV,"77,316",Petrol,Automatic,4.99,"Ganapathipuram, Chennai"
2019,Hyundai Creta 1.6 E Plus,"43,353",Petrol,Manual,8.05,"Ganapathipuram, Chennai"
2022,Mahindra Thar LX 4WD Hard Top BSVI,"5,808",Petrol,Manual,13.95,"Vadapalani, Chennai"
2021,Tata Tiago XZA AMT,"72,000",Petrol,Automatic,5.90,"Medavakkam, Chennai"
2016,Renault KWID 1.0 RXT,"38,295",Petrol,Manual,3.45,"Thygaraya Nagar, Chennai"
2018,Hyundai Creta 1.6 VTVT SX Plus,"34,165",Petrol,Manual,7.21,"Airport, Chennai"
2021,Maruti XL6 Zeta,"25,000",Petrol,Manual,10.65,"Kovilambakkam, Chennai"
2021,MG Hector Sharp AT BSIV,"40,000",Petrol,Automatic,14.95,"Anna Nagar, Chennai"
2022,Maruti Swift Dzire VXI,"45,000",Petrol,Manual,6.49,"Koyambedu, Chennai"
2021,Hyundai i20 Asta 1.2,"26,926",Petrol,Manual,8.23,"Vadapalani, Chennai"
2017,Volkswagen Ameo 1.2 MPI Trendline,"49,390",Petrol,Manual,4.20,"Thiruverkadu, Chennai"
2021,Jeep Compass 2.0 Model S Opt,"9,000",Diesel,Manual,21,"Thygaraya Nagar, Chennai"
2017,Hyundai i20 Asta 1.2,"66,146",Petrol,Manual,5.77,"Vadapalani, Chennai"
2021,Hyundai Venue SX Opt iMT,"9,150",Petrol,Manual,8.22,"Ganapathipuram, Chennai"
2018,Datsun RediGO AMT 1.0 T Option,"29,893",Petrol,Automatic,3.22,"Ganapathipuram, Chennai"
2021,Maruti Celerio VXI BSVI,"63,919",Petrol,Manual,4.38,"Ganapathipuram, Chennai"
2018,Maruti Alto 800 VXI,"42,141",Petrol,Manual,3.32,"Airport, Chennai"
2018,Renault KWID 1.0 RXT Opt,"59,017",Petrol,Manual,3.51,"Airport, Chennai"
2012,Chevrolet Beat Diesel LT,"72,000",Diesel,Manual,2.30,"Anna Nagar, Chennai"
2020,Ford Figo Petrol Titanium,"21,010",Petrol,Manual,5.68,"Vadapalani, Chennai"
2022,Hyundai i20 Sportz Diesel,"34,000",Diesel,Manual,8.55,"Thygaraya Nagar, Chennai"
2022,Tata Punch Creative Plus,"20,430",Petrol,Manual,8.25,"Airport, Chennai"
2016,Maruti Swift AMT ZXI,"68,983",Petrol,Automatic,4.68,"Vadapalani, Chennai"
2017,Honda WR-V i-VTEC S,"47,646",Petrol,Manual,5.35,"Porur, Chennai"
2022,Tata Punch Creative,"25,588",Petrol,Manual,7.65,"Vadapalani, Chennai"
2016,Maruti Alto 800 LXi,"43,769",Petrol,Manual,2.66,"Airport, Chennai"
2021,Maruti Swift LXI,"90,282",Petrol,Manual,5.47,"Thiruverkadu, Chennai"
2019,Maruti Celerio VXI MT BSIV,"58,000",Petrol,Manual,4.29,"Koyambedu, Chennai"
2017,Honda City ZX CVT,"41,000",Petrol,Automatic,8.25,"Thygaraya Nagar, Chennai"
2018,Renault KWID Climber 1.0 MT,"51,458",Petrol,Manual,3.73,"Airport, Chennai"
2020,Hyundai Venue SX Plus Turbo DCT BSIV,"73,257",Petrol,Automatic,7.68,"Thiruverkadu, Chennai"
2017,Maruti Swift ZXI,"58,230",Petrol,Manual,5.22,"Vadapalani, Chennai"
2020,Renault KWID Climber 1.0 AMT Opt,"56,303",Petrol,Automatic,3.99,"Ganapathipuram, Chennai"
2014,Honda Amaze VX AT i-Vtech,"86,283",Petrol,Automatic,4.30,"Chromepet, Chennai"
2021,Hyundai i20 Sportz Turbo iMT,"33,762",Petrol,Manual,6.82,"Thiruverkadu, Chennai"
2020,Maruti Wagon R ZXI AMT 1.2,"90,984",Petrol,Automatic,4.88,"Thiruverkadu, Chennai"
2019,Maruti Swift AMT ZXI Plus,"25,826",Petrol,Automatic,6.85,"Vadapalani, Chennai"
2017,Hyundai Grand i10 1.2 Kappa Asta,"67,931",Petrol,Manual,4.21,"Thiruverkadu, Chennai"
2023,Mahindra Bolero Neo N10 R BSVI,"33,000",Diesel,Manual,10.50,"Anna Nagar West Extension, Chennai"
2022,Maruti Ignis Zeta BSVI,"37,477",Petrol,Manual,5.32,"Vadapalani, Chennai"
2021,Renault KWID 1.0 RXT Opt,"38,347",Petrol,Manual,3.87,"Thiruverkadu, Chennai"
2020,Hyundai Creta 1.6 VTVT S,"25,000",Petrol,Manual,11.50,"Thygaraya Nagar, Chennai"
2022,MG Hector Sharp Diesel MT,"18,000",Diesel,Manual,16.50,"Thygaraya Nagar, Chennai"
2018,Hyundai Verna 1.6 VTVT SX,"24,640",Petrol,Manual,8.05,"Vadapalani, Chennai"
2022,Maruti Swift Dzire ZXI CNG BSVI,"80,660",CNG,Manual,6.79,"Vadapalani, Chennai"
2020,Hyundai Santro Magna Corp Edition,"58,449",Petrol,Manual,4.29,"Ganapathipuram, Chennai"
2015,Honda Amaze VX i-Vtech,"98,465",Petrol,Manual,4.10,"Ganapathipuram, Chennai"
2019,Maruti Swift VDI,"74,460",Diesel,Manual,5.78,"Vadapalani, Chennai"
2018,Honda Jazz 1.2 V i VTEC,"79,586",Petrol,Manual,4.97,"Ganapathipuram, Chennai"
2016,Hyundai Grand i10 1.2 Kappa Magna BSIV,"52,186",Petrol,Manual,4.07,"Vadapalani, Chennai"
2023,Hyundai Verna SX IVT,"11,000",Petrol,Automatic,14.50,"Anna Nagar West Extension, Chennai"
2019,Hyundai Verna VTVT 1.6 SX,"56,608",Petrol,Manual,7.61,"Vadapalani, Chennai"
2018,Hyundai Grand i10 1.2 Kappa Magna BSIV,"48,624",Petrol,Manual,4.32,"Vadapalani, Chennai"
2018,Hyundai i20 Asta 1.4 CRDi,"90,750",Diesel,Manual,5.98,"Vadapalani, Chennai"
2020,Maruti Alto 800 VXI BSVI,"93,690",Petrol,Manual,3.35,"Thiruverkadu, Chennai"
2017,Honda Jazz 1.2 VX i VTEC,"40,551",Petrol,Manual,4.55,"Thiruverkadu, Chennai"
2018,Hyundai i20 Active 1.2 S,"72,679",Petrol,Manual,5.13,"Thiruverkadu, Chennai"
2013,Toyota Etios Liva G,"70,066",Petrol,Manual,3.38,"Vadapalani, Chennai"
2021,Mercedes-Benz GLC Coupe 300 4MATIC,"33,000",Petrol,Automatic,61,"Thygaraya Nagar, Chennai"
2022,Hyundai Creta SX Diesel BSVI,"62,092",Diesel,Manual,15.35,"Vadapalani, Chennai"
2022,Kia Carnival Limousine Plus,"65,000",Diesel,Automatic,35,"Thygaraya Nagar, Chennai"
2021,Honda City V MT,"53,000",Petrol,Manual,9.50,"Kovilambakkam, Chennai"
2015,Maruti Alto K10 VXI AMT,"39,500",Petrol,Automatic,3.45,"Anna Nagar West Extension, Chennai"
2019,Hyundai Creta 1.6 SX Automatic,"62,000",Petrol,Automatic,9.99,"Anna Nagar West Extension, Chennai"
2014,Hyundai Santro GLS I - Euro I,"96,386",Petrol,Manual,2.60,"Meenambakkam, Chennai"
2013,Ford Figo Petrol EXI,"80,518",Petrol,Manual,2.15,"Vadapalani, Chennai"
2016,Hyundai Grand i10 1.2 Kappa Asta,"36,526",Petrol,Manual,4.26,"Vadapalani, Chennai"
2015,Hyundai i20 Asta Option 1.4 CRDi,"40,000",Diesel,Manual,6.20,"Anna Nagar, Chennai"
2021,Mahindra XUV500 W11 Option,"68,000",Diesel,Manual,16.90,"Medavakkam, Chennai"
2018,Hyundai Creta 1.4 E Plus CRDi,"54,000",Diesel,Manual,8.25,"Thygaraya Nagar, Chennai"
2017,BMW 5 Series 520d Luxury Line,"50,000",Diesel,Automatic,37,"Kottivakkam, Chennai"
2017,Maruti Baleno 1.2 CVT Alpha,"82,098",Petrol,Automatic,4.98,"Ganapathipuram, Chennai"
2016,Volkswagen Polo GT TSI,"59,000",Petrol,Automatic,6,"Thygaraya Nagar, Chennai"
2018,Jeep Compass 2.0 Limited,"59,000",Diesel,Manual,14.50,"Kottivakkam, Chennai"
2016,Maruti Ertiga BSIV ZXI Plus,"56,013",Petrol,Manual,8.03,"Thiruverkadu, Chennai"
2017,Honda WR-V i-VTEC VX,"76,867",Petrol,Manual,5.45,"Porur, Chennai"
2017,Honda City i-VTEC CVT V,"61,403",Petrol,Automatic,6.35,"Vadapalani, Chennai"
2013,Volkswagen Polo 1.5 TDI Highline,"1,18,127",Diesel,Manual,3.37,"Vadapalani, Chennai"
2019,Hyundai Verna VTVT 1.4 E,"69,000",Petrol,Manual,7.25,"Kovilambakkam, Chennai"
2017,Hyundai Grand i10 1.2 Kappa Asta,"29,994",Petrol,Manual,4.69,"Thiruverkadu, Chennai"
2011,Maruti Estilo LXI,"1,04,567",Petrol,Manual,2,"Vadapalani, Chennai"
2014,Honda Amaze VX i-VTEC,"89,665",Petrol,Manual,4.11,"Vadapalani, Chennai"
2017,Volkswagen Polo GT TSI,"71,289",Petrol,Automatic,6.68,"Vadapalani, Chennai"
2021,BMW X1 sDrive20d xLine,"46,000",Diesel,Automatic,33.75,"Thygaraya Nagar, Chennai"
2015,Maruti Swift VXI,"60,000",Petrol,Manual,4.80,"Koyambedu, Chennai"
2018,Maruti Swift Dzire ZXI Plus,"62,404",Petrol,Manual,6.55,"Meenambakkam, Chennai"
2018,Maruti Swift Dzire ZDI Plus,"95,034",Diesel,Manual,6.40,"Ganapathipuram, Chennai"
2014,Hyundai Grand i10 Sportz,"50,000",Petrol,Manual,3.90,"Medavakkam, Chennai"
2017,Hyundai Verna 1.6 VTVT SX,"59,035",Petrol,Manual,7.52,"Vadapalani, Chennai"
2021,Hyundai Creta SX Diesel AT BSVI,"70,000",Diesel,Automatic,15.50,"Ashoknagar, Chennai"
2020,Mercedes-Benz GLC 200,"52,000",Petrol,Automatic,37,"Thygaraya Nagar, Chennai"
2020,BMW X3 xDrive 20d xLine,"75,000",Diesel,Automatic,37.50,"Ashoknagar, Chennai"
2018,Hyundai i20 1.4 Magna Executive,"74,000",Diesel,Manual,5.99,"Kovilambakkam, Chennai"
2023,Hyundai Venue SX Opt Diesel BSVI,"42,000",Diesel,Manual,12.90,"Medavakkam, Chennai"
2018,Nissan Micra Active XV,"22,064",Petrol,Manual,3.35,"Ganapathipuram, Chennai"
2017,Honda Jazz 1.2 VX i VTEC,"71,701",Petrol,Manual,4.65,"Vadapalani, Chennai"
2014,Honda Brio S MT,"75,091",Petrol,Manual,3.20,"MEENAMBAKKAM, Chennai"
2017,Hyundai i20 Asta 1.4 CRDi,"88,940",Diesel,Manual,5.43,"Vadapalani, Chennai"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option,"88,916",Petrol,Manual,4.05,"Ganapathipuram, Chennai"
2021,Skoda Rapid 1.0 TSI Ambition,"54,391",Petrol,Manual,6.98,"Vadapalani, Chennai"
2022,Skoda Slavia 1.5 TSI Style AT,"30,000",Petrol,Automatic,15.90,"Medavakkam, Chennai"
2017,Honda Brio 1.2 S MT,"59,618",Petrol,Manual,3.93,"Thiruverkadu, Chennai"
2022,Hyundai Santro Magna,"33,383",Petrol,Manual,4.59,"Ganapathipuram, Chennai"
2019,Maruti Vitara Brezza ZDi AMT,"90,000",Diesel,Automatic,8.50,"Ashoknagar, Chennai"
2019,Skoda Rapid 1.6 MPI Ambition BSIV,"74,027",Petrol,Manual,6.64,"Ganapathipuram, Chennai"
2018,BMW 3 Series 320d,"52,000",Diesel,Automatic,30,"Kottivakkam, Chennai"
2014,Renault Pulse Petrol RxL,"67,203",Petrol,Manual,2.29,"Vadapalani, Chennai"
2017,Maruti Swift VXI,"96,050",Petrol,Manual,4.51,"Ganapathipuram, Chennai"
2017,Honda City i DTec E,"70,456",Diesel,Manual,8.90,"Chromepet, Chennai"
2012,Mercedes-Benz E-Class 220 CDI,"80,000",Diesel,Automatic,13,"Kottivakkam, Chennai"
2021,Tata Altroz XZ Plus Dark Edition BSVI,"35,550",Petrol,Manual,6.91,"Vadapalani, Chennai"
2018,Maruti Swift VDI BSIV,"71,852",Diesel,Manual,6.40,"Thygaraya Nagar, Chennai"
2020,Hyundai Santro Sportz,"55,678",Petrol,Manual,4.04,"Thiruverkadu, Chennai"
2018,Volkswagen Polo 1.0 MPI Highline Plus,"42,989",Petrol,Manual,5.98,"Vadapalani, Chennai"
2015,Honda Jazz V,"59,000",Petrol,Manual,4.50,"Kovilambakkam, Chennai"
2016,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"1,90,000",Diesel,Manual,16.90,"Anna Nagar West Extension, Chennai"
2015,Honda Jazz S,"46,985",Petrol,Manual,4.80,"Meenambakkam, Chennai"
2018,Nissan Micra XV,"62,090",Petrol,Manual,4.62,"Vadapalani, Chennai"
2019,Honda City V MT AVN,"94,311",Petrol,Manual,6.95,"MEENAMBAKKAM, Chennai"
2012,Maruti Ritz LDi,"1,13,666",Diesel,Manual,3.30,"Anna Nagar, Chennai"
2020,Hyundai Verna SX Diesel,"79,087",Diesel,Manual,8.95,"Vadapalani, Chennai"
2020,Hyundai Creta SX Opt Turbo BSVI,"24,000",Petrol,Automatic,15,"Medavakkam, Chennai"
2018,Honda WR-V i-DTEC VX,"1,13,579",Diesel,Manual,6.80,"Anna Nagar, Chennai"
2020,Maruti Ciaz Delta AT BSVI,"51,888",Petrol,Automatic,7.81,"Thiruverkadu, Chennai"
2016,Skoda Superb Style 1.8 TSI AT,"99,000",Petrol,Automatic,14,"Ashoknagar, Chennai"
2018,Skoda Superb LK 1.8 TSI AT,"60,000",Petrol,Automatic,19,"Anna Nagar, Chennai"
2021,Skoda Kushaq 1.5 TSI Style BSVI,"47,000",Petrol,Manual,14.45,"Anna Nagar, Chennai"
2020,MG Hector Sharp DCT,"36,539",Petrol,Automatic,12.30,"Thiruverkadu, Chennai"
2021,Kia Carnival Premium,"1,00,000",Diesel,Automatic,25,"Ashoknagar, Chennai"
2022,Volkswagen Taigun 1.0 TSI Topline AT BSVI,"57,237",Petrol,Automatic,12,"Ganapathipuram, Chennai"
2016,Volkswagen Vento 1.2 TSI Highline AT,"70,000",Petrol,Automatic,6,"Thygaraya Nagar, Chennai"
2011,Toyota Fortuner 3.0 Diesel,"2,35,000",Diesel,Manual,11,"Ashoknagar, Chennai"
2016,BMW X5 xDrive 30d Expedition,"1,20,000",Diesel,Automatic,26.50,"Ashoknagar, Chennai"
2013,Renault Scala Diesel RxL,"1,10,000",Diesel,Manual,3.50,"Anna Nagar, Chennai"
2019,Maruti Vitara Brezza ZDi AMT,"90,000",Diesel,Automatic,8.50,"Ashoknagar, Chennai"
2019,Volkswagen Vento 1.2 TSI Highline Plus AT,"43,955",Petrol,Automatic,7.74,"Thiruverkadu, Chennai"
2018,Mahindra XUV500 W11 FWD Diesel,"1,25,000",Diesel,Manual,12.50,"Ashoknagar, Chennai"
2015,Audi Q3 35 TDI Quattro Premium,"95,000",Diesel,Automatic,15,"Ashoknagar, Chennai"
2014,Maruti Celerio VXI,"64,572",Petrol,Manual,3.45,"Thygaraya Nagar, Chennai"
2013,Maruti Alto K10 2010-2014 VXI,"67,793",Petrol,Manual,2.40,"Thygaraya Nagar, Chennai"
2015,Honda Amaze SX i-DTEC,"39,000",Diesel,Manual,4.80,"Koyambedu, Chennai"
2015,Audi A4 35 TDI Premium,"1,15,000",Diesel,Automatic,11.50,"Ashoknagar, Chennai"
2017,Volvo XC 90 D5 Momentum,"47,000",Diesel,Automatic,41.50,"Thygaraya Nagar, Chennai"
2016,Hyundai Creta 1.6 VTVT SX Plus,"21,000",Petrol,Manual,8.20,"Medavakkam, Chennai"
2016,Land Rover Discovery Sport SD4 HSE Luxury,"75,000",Diesel,Automatic,26.50,"Ashoknagar, Chennai"
2016,Volkswagen Ameo 1.5 TDI Comfortline,"63,162",Diesel,Manual,6.05,"MEENAMBAKKAM, Chennai"
2012,Mercedes-Benz GL-Class 350 CDI Luxury,"70,000",Diesel,Automatic,19.50,"Ashoknagar, Chennai"
2014,Volvo XC 90 D5 AT AWD,"95,000",Diesel,Automatic,16.50,"Ashoknagar, Chennai"
2017,Maruti Alto 800 LXI Optional,"30,282",Petrol,Manual,2.77,"Thiruverkadu, Chennai"
2021,Hyundai i20 Asta IVT,"13,500",Petrol,Automatic,8.60,"Thygaraya Nagar, Chennai"
2022,Maruti Alto 800 LXI Opt BSVI,"23,273",Petrol,Manual,3.72,"Vadapalani, Chennai"
2020,Maruti Swift AMT ZXI,"40,000",Petrol,Automatic,6.45,"Medavakkam, Chennai"
2022,Maruti S-Presso VXI Opt AT 2019-2022,"51,372",Petrol,Automatic,4.56,"Ganapathipuram, Chennai"
2023,Toyota Innova Hycross ZX(O) Hybrid,"10,000",Petrol,Automatic,37.50,"Thygaraya Nagar, Chennai"
2022,Maruti Grand Vitara Alpha Plus Hybrid CVT,"25,198",Petrol,Automatic,15.27,"Vadapalani, Chennai"
2017,Maruti Swift LXI Optional-O,"35,255",Petrol,Manual,5.45,"Chromepet, Chennai"
2015,Maruti Celerio VXI,"94,339",Petrol,Manual,3.37,"Ganapathipuram, Chennai"
2021,Nissan Magnite Turbo XL BSVI,"91,717",Petrol,Manual,5.88,"Thiruverkadu, Chennai"
2022,Mahindra Bolero B6 Opt BSVI,"22,000",Diesel,Manual,10.25,"Anna Nagar, Chennai"
2016,Volkswagen Polo 1.2 MPI Comfortline,"58,948",Petrol,Manual,4.73,"Ganapathipuram, Chennai"
2014,Ford Ecosport 1.5 DV5 MT Titanium Optional,"79,000",Diesel,Manual,5.45,"Kovilambakkam, Chennai"
2014,Hyundai i10 Era LPG,"60,235",LPG,Manual,2.80,"Chromepet, Chennai"
2019,Hyundai i20 Sportz 1.2,"36,662",Petrol,Manual,5.93,"Vadapalani, Chennai"
2018,Renault KWID 1.0 AMT RXT,"54,862",Petrol,Automatic,3.58,"Vadapalani, Chennai"
2024,Maruti Wagon R VXI 1.2,"4,203",Petrol,Manual,6.78,"Vadapalani, Chennai"
2022,Nissan Magnite XV Premium BSVI,"65,369",Petrol,Manual,6.75,"Thiruverkadu, Chennai"
2019,Maruti Alto 800 VXI BSIV,"38,000",Petrol,Manual,3.45,"Medavakkam, Chennai"
2023,Tata Punch Creative AMT,"14,000",Petrol,Automatic,8.90,"Medavakkam, Chennai"
2017,Honda City i VTEC CVT SV,"45,001",Petrol,Automatic,8,"Kottivakkam, Chennai"
2022,Kia Seltos GTX Plus DCT,"30,000",Petrol,Automatic,15.90,"Thygaraya Nagar, Chennai"
2012,Hyundai i20 1.4 CRDi Magna,"76,253",Diesel,Manual,3.65,"Chromepet, Chennai"
2017,Maruti Alto 800 LXI,"53,482",Petrol,Manual,2.75,"Ganapathipuram, Chennai"
2022,Kia Sonet HTX Diesel Anniversary Edition,"36,062",Diesel,Manual,9.60,"Thiruverkadu, Chennai"
2020,Hyundai Venue SX Plus Turbo DCT,"74,000",Petrol,Automatic,8.25,"Kottivakkam, Chennai"
2016,Maruti Alto 800 LXi,"37,437",Petrol,Manual,2.89,"Airport, Chennai"
2022,Maruti Alto 800 LXi,"29,592",Petrol,Manual,3.74,"Airport, Chennai"
2021,Hyundai i20 Asta Turbo iMT,"31,353",Petrol,Manual,7.27,"Vadapalani, Chennai"
2020,Toyota Innova Crysta 2.4 GX 7 STR AT,"45,000",Diesel,Automatic,21,"Thygaraya Nagar, Chennai"
2016,Hyundai EON Era Plus Option,"69,452",Petrol,Manual,2.90,"Chromepet, Chennai"
2013,Hyundai i20 Sportz 1.4 CRDi,"90,943",Diesel,Manual,3.75,"Vadapalani, Chennai"
2015,Audi A3 35 TDI Attraction,"50,000",Diesel,Automatic,12.50,"Ashoknagar, Chennai"
2023,Maruti Vitara Brezza ZXI Plus Dual Tone,"25,142",Petrol,Manual,10.89,"Vadapalani, Chennai"
2021,Volkswagen Taigun 1.0 TSI Topline BSVI,"56,000",Petrol,Manual,10.90,"Anna Nagar, Chennai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"69,000",Petrol,Automatic,8.50,"Anna Nagar West Extension, Chennai"
2016,Tata Tiago 1.2 Revotron XZ,"1,08,372",Petrol,Manual,3.25,"Meenambakkam, Chennai"
2022,Tata Harrier XZA Plus AT BSVI,"80,000",Diesel,Automatic,18.10,"Anna Nagar West Extension, Chennai"
2022,Mahindra XUV300 W8 Diesel BSVI,"17,000",Diesel,Manual,11.90,"Medavakkam, Chennai"
2014,Maruti Alto 800 LXI,"97,470",Petrol,Manual,2.23,"Ganapathipuram, Chennai"
2018,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"18,106",Petrol,Automatic,5,"Thiruverkadu, Chennai"
2016,Hyundai Creta 1.6 SX Automatic,"42,000",Petrol,Automatic,8.40,"Thygaraya Nagar, Chennai"
2012,Maruti Swift Dzire VXI,"83,925",Petrol,Manual,3.19,"Vadapalani, Chennai"
2017,Honda Jazz 1.2 V AT i VTEC,"57,049",Petrol,Automatic,4.72,"Thiruverkadu, Chennai"
2017,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"18,000",Petrol,Automatic,5.40,"Thygaraya Nagar, Chennai"
2022,Tata Altroz XZA DCT BSVI,"34,287",Petrol,Automatic,7.30,"Thiruverkadu, Chennai"
2017,Honda City ZX CVT,"41,034",Petrol,Automatic,8.25,"Thygaraya Nagar, Chennai"
2020,Hyundai Venue SX Diesel,"61,120",Diesel,Manual,7.97,"Vadapalani, Chennai"
2016,Maruti Wagon R VXI 1.2,"22,454",Petrol,Manual,4.26,"Vadapalani, Chennai"
2022,Maruti Swift ZXI CNG,"52,842",CNG,Manual,6.89,"Vadapalani, Chennai"
2020,Hyundai Creta SX Diesel,"39,631",Diesel,Manual,11.50,"Vadapalani, Chennai"
2021,Tata Tigor XZ Plus BSVI,"36,437",Petrol,Manual,5.65,"Thiruverkadu, Chennai"
2016,Renault KWID RXL,"65,270",Petrol,Manual,2.69,"Vadapalani, Chennai"
2022,Hyundai Verna SX Opt Turbo,"25,000",Petrol,Automatic,12.90,"Anna Nagar, Chennai"
2017,BMW X3 xDrive20d Expedition,"1,56,000",Diesel,Automatic,20,"Ashoknagar, Chennai"
2016,Maruti Vitara Brezza ZDi Plus,"62,291",Diesel,Manual,7.12,"Vadapalani, Chennai"
2015,Honda Amaze S Petrol,"87,267",Petrol,Manual,3.65,"Porur, Chennai"
2022,Maruti Alto K10 VXI Plus,"8,882",Petrol,Manual,4.25,"Thiruverkadu, Chennai"
2018,Maruti Vitara Brezza ZDi Plus AMT,"88,000",Diesel,Automatic,7.50,"Ashoknagar, Chennai"
2019,Hyundai i20 Sportz Plus BSIV,"75,842",Petrol,Manual,6.32,"Ganapathipuram, Chennai"
2013,Renault Duster RXL AWD,"98,000",Diesel,Manual,3.45,"Triplicane, Chennai"
2019,Renault Duster SANDSTORM RXS 110 PS,"78,210",Diesel,Manual,7.95,"Vadapalani, Chennai"
